IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
170348879,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,04/28/2017,16:07,RICHMOND,"ARREST, BOOKED",19TH AV / LINCOLN WY,-122.47730912060257,37.76544607158254,"(37.76544607158254, -122.47730912060254)",17034887964085
176053967,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/22/2017,18:30,TARAVAL,NONE,400 Block of DEWEY BL,-122.46034732469013,37.74645068150274,"(37.74645068150274, -122.46034732469012)",17605396706244
176263376,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,10/17/2017,10:30,NORTHERN,NONE,STEINER ST / SUTTER ST,-122.43492017491332,37.785875202228006,"(37.785875202228006, -122.43492017491332)",17626337606244
170587500,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Wednesday,07/19/2017,15:27,MISSION,"ARREST, BOOKED",15TH ST / SAN BRUNO AV,-122.40570961019178,37.76719952529447,"(37.767199525294465, -122.40570961019178)",17058750016652
171029640,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Thursday,12/21/2017,09:00,PARK,"ARREST, BOOKED",2600 Block of GEARY BL,-122.44661297883863,37.782245822391744,"(37.782245822391744, -122.44661297883863)",17102964003044
170986140,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Monday,12/04/2017,03:00,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647006,37.78356347963315,"(37.78356347963316, -122.41506687647006)",17098614002004
170194644,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,03/09/2017,03:00,TENDERLOIN,NONE,300 Block of EDDY ST,-122.41375367048737,37.78373004094003,"(37.78373004094003, -122.41375367048737)",17019464404138
170632917,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,08/04/2017,06:41,BAYVIEW,"ARREST, BOOKED",1700 Block of EGBERT AV,-122.3982974911902,37.72661212259671,"(37.726612122596705, -122.39829749119019)",17063291705073
170893943,ASSAULT,BATTERY,Wednesday,11/01/2017,14:59,TENDERLOIN,NONE,0 Block of TURK ST,-122.40985372994119,37.78338623793817,"(37.783386237938174, -122.40985372994119)",17089394304134
176058779,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,02/26/2017,20:10,BAYVIEW,NONE,RHODEISLAND ST / 17TH ST,-122.40256452963871,37.76478085895779,"(37.76478085895779, -122.40256452963874)",17605877906244
170867283,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,10/22/2017,09:00,TENDERLOIN,NONE,100 Block of HYDE ST,-122.41566966144345,37.78211984889314,"(37.78211984889314, -122.41566966144342)",17086728364070
180000100,MISSING PERSON,FOUND PERSON,Sunday,12/31/2017,17:00,INGLESIDE,NONE,100 Block of PERSIA AV,-122.43476428669165,37.72261613631356,"(37.722616136313555, -122.43476428669163)",18000010075000
170800374,DISORDERLY CONDUCT,MAINTAINING A PUBLIC NUISANCE,Sunday,10/01/2017,03:50,MISSION,"ARREST, BOOKED",BRYANT ST / 16TH ST,-122.41048882930781,37.765605863870505,"(37.765605863870505, -122.4104888293078)",17080037427100
170885774,MISSING PERSON,FOUND PERSON,Monday,10/30/2017,06:50,TARAVAL,NONE,2600 Block of 28TH AV,-122.48510062151249,37.73828383469711,"(37.73828383469711, -122.48510062151247)",17088577475000
170609029,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Monday,08/07/2017,16:34,BAYVIEW,NONE,200 Block of WILLIAMS AV,-122.39774442710336,37.729934693604356,"(37.729934693604356, -122.39774442710336)",17060902907055
176170395,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,06/30/2017,20:43,SOUTHERN,NONE,HAWTHORNE ST / FOLSOM ST,-122.39781658953224,37.78466806539383,"(37.784668065393824, -122.39781658953223)",17617039506244
170126415,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,02/10/2017,18:00,CENTRAL,NONE,VALLEJO ST / KEARNY ST,-122.4056491758584,37.79896844209186,"(37.79896844209186, -122.4056491758584)",17012641571010
170319698,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,04/19/2017,03:00,INGLESIDE,NONE,RICHLAND AV / MISSION ST,-122.42446746767048,37.73606047573263,"(37.73606047573263, -122.42446746767048)",17031969806153
170414680,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,05/20/2017,07:45,CENTRAL,NONE,BATTERY ST / WASHINGTON ST,-122.40048813075363,37.79587632230975,"(37.795876322309745, -122.40048813075363)",17041468006244
170919458,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Saturday,11/11/2017,00:49,MISSION,"ARREST, BOOKED",19TH ST / SOUTH VAN NESS AV,-122.41702839210586,37.76036569315729,"(37.76036569315729, -122.41702839210588)",17091945812015
170083752,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,01/17/2017,11:18,SOUTHERN,UNFOUNDED,700 Block of MARKET ST,-122.40535937175287,37.78597747616253,"(37.785977476162536, -122.40535937175287)",17008375209029
170077131,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,01/23/2017,18:30,PARK,NONE,1400 Block of 5TH AV,-122.46190321493731,37.76141006735683,"(37.761410067356834, -122.46190321493731)",17007713106243
170561441,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/10/2017,23:28,BAYVIEW,NONE,100 Block of MISSOURI ST,-122.3966375136303,37.76448257433611,"(37.76448257433611, -122.3966375136303)",17056144106243
170867948,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,10/23/2017,20:30,PARK,NONE,2600 Block of GEARY BL,-122.44661297883863,37.782245822391744,"(37.782245822391744, -122.44661297883863)",17086794806244
170346209,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,04/27/2017,18:35,SOUTHERN,NONE,400 Block of 7TH ST,-122.40518736412457,37.77455293240178,"(37.77455293240178, -122.40518736412456)",17034620964085
176194511,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,07/27/2017,20:15,NORTHERN,NONE,500 Block of GOLDEN GATE AV,-122.4196500870614,37.781179378936784,"(37.781179378936784, -122.41965008706141)",17619451106244
170498098,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Monday,06/19/2017,07:10,SOUTHERN,"ARREST, BOOKED",200 Block of 9TH ST,-122.41193824481176,37.77394503695339,"(37.77394503695339, -122.41193824481175)",17049809815151
170031068,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Thursday,01/12/2017,14:03,MISSION,"ARREST, BOOKED",BRYANT ST / 16TH ST,-122.41048882930781,37.765605863870505,"(37.765605863870505, -122.4104888293078)",17003106806221
170295101,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,04/10/2017,23:11,SOUTHERN,"ARREST, BOOKED",10TH ST / FOLSOM ST,-122.41282664802357,37.77281156257504,"(37.772811562575036, -122.41282664802354)",17029510165010
170777529,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Saturday,09/23/2017,13:00,TENDERLOIN,"ARREST, BOOKED",100 Block of STOCKTON ST,-122.40642786236,37.787109454289954,"(37.787109454289954, -122.40642786235999)",17077752906364
170585457,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Tuesday,07/18/2017,21:12,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.41107142306448,37.7817511307229,"(37.7817511307229, -122.41107142306448)",17058545727130
170356402,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Friday,04/28/2017,15:00,BAYVIEW,NONE,900 Block of WISCONSIN ST,-122.398814368344,37.75527680742295,"(37.755276807422945, -122.39881436834399)",17035640205043
170716210,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Friday,08/18/2017,12:30,TARAVAL,NONE,2300 Block of 33RD AV,-122.49068679224584,37.74330880461413,"(37.743308804614124, -122.49068679224584)",17071621009024
170760091,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,08/18/2017,08:00,TENDERLOIN,NONE,0 Block of LEAVENWORTH ST,-122.41384399515577,37.78140956385341,"(37.78140956385341, -122.41384399515576)",17076009109320
176024623,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017,10:45,RICHMOND,NONE,1700 Block of DIVISADERO ST,-122.43985229144822,37.78573938908549,"(37.78573938908549, -122.43985229144822)",17602462306244
170446956,MISSING PERSON,FOUND PERSON,Wednesday,05/31/2017,13:39,PARK,NONE,1200 Block of PAGE ST,-122.44139370111428,37.771727314177106,"(37.77172731417711, -122.44139370111428)",17044695675000
170480982,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Tuesday,06/13/2017,00:05,CENTRAL,"ARREST, BOOKED",POST ST / HYDE ST,-122.41664237000528,37.78724503781496,"(37.787245037814955, -122.41664237000528)",17048098228100
170108968,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,02/08/2017,00:27,MISSION,"ARREST, BOOKED",21ST ST / CAPP ST,-122.41781255878657,37.75710057964281,"(37.757100579642824, -122.41781255878655)",17010896865010
171013154,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Friday,12/15/2017,12:42,TARAVAL,NONE,300 Block of RANDOLPH ST,-122.46575715056278,37.71422853646988,"(37.71422853646988, -122.46575715056278)",17101315409029
176044217,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,02/12/2017,20:15,SOUTHERN,NONE,200 Block of 8TH ST,-122.41028772809851,37.77524883882933,"(37.775248838829334, -122.4102877280985)",17604421728150
170621982,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,07/31/2017,09:00,TARAVAL,NONE,1200 Block of 9TH AV,-122.46644437321086,37.76495967975522,"(37.76495967975522, -122.46644437321086)",17062198268020
170132876,RUNAWAY,RUNAWAY,Wednesday,02/15/2017,21:10,TARAVAL,NONE,2600 Block of 28TH AV,-122.48510062151249,37.73828383469711,"(37.73828383469711, -122.48510062151247)",17013287629100
170545514,OTHER OFFENSES,CONSPIRACY,Wednesday,07/05/2017,13:05,NORTHERN,"ARREST, BOOKED",3600 Block of LYON ST,-122.4482784053302,37.80427188789098,"(37.80427188789098, -122.44827840533021)",17054551426080
170940469,ROBBERY,ATTEMPTED ROBBERY WITH A DEADLY WEAPON,Saturday,11/18/2017,22:15,MISSION,NONE,22ND ST / BARTLETT ST,-122.41986096194677,37.75536688285028,"(37.75536688285028, -122.41986096194678)",17094046903473
176037632,LARCENY/THEFT,PETTY THEFT BICYCLE,Saturday,02/04/2017,19:25,CENTRAL,NONE,300 Block of CLAY ST,-122.39973972914684,37.79503259411413,"(37.79503259411413, -122.39973972914684)",17603763206313
170172907,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,03/01/2017,18:45,TARAVAL,NONE,1900 Block of 41ST AV,-122.49977914519552,37.75038828879633,"(37.75038828879633, -122.49977914519553)",17017290728150
170633034,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,07/23/2017,02:30,BAYVIEW,NONE,3RD ST / 20TH ST,-122.38855941132843,37.76049292436165,"(37.76049292436165, -122.38855941132846)",17063303406222
170746182,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,09/11/2017,22:00,CENTRAL,NONE,SANSOME ST / VALLEJO ST,-122.40242303251404,37.79938312200757,"(37.79938312200757, -122.40242303251405)",17074618206242
170250218,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Monday,03/27/2017,09:26,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / POWELL ST,-122.4078542345377,37.785492204460155,"(37.78549220446016, -122.40785423453767)",17025021864001
170039460,NON-CRIMINAL,FOUND PROPERTY,Sunday,01/15/2017,10:00,SOUTHERN,NONE,7TH ST / BRANNAN ST,-122.40320890760736,37.77304964003002,"(37.77304964003002, -122.40320890760734)",17003946072000
170678165,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,08/20/2017,02:00,TENDERLOIN,NONE,200 Block of JONES ST,-122.41257364320114,37.78346872045864,"(37.78346872045864, -122.41257364320114)",17067816504013
171014817,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,12/15/2017,23:13,NORTHERN,NONE,PINE ST / POLK ST,-122.4204972887897,37.78961881925497,"(37.78961881925497, -122.42049728878973)",17101481706243
170699321,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,08/27/2017,15:20,MISSION,"ARREST, BOOKED",24TH ST / BRYANT ST,-122.40913193948904,37.75279699855845,"(37.752796998558445, -122.40913193948903)",17069932119090
170745930,ASSAULT,WILLFUL CRUELTY TO CHILD,Tuesday,09/05/2017,18:00,INGLESIDE,NONE,100 Block of HIGHLAND AV,-122.4220671849368,37.73736236052131,"(37.73736236052131, -122.42206718493681)",17074593015100
170274531,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Tuesday,04/04/2017,06:12,TENDERLOIN,"ARREST, BOOKED",0 Block of TURK ST,-122.40984944165548,37.78327552025668,"(37.78327552025668, -122.40984944165547)",17027453119010
170945544,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,11/20/2017,19:28,TARAVAL,NONE,3200 Block of 20TH AV,-122.47564746078615,37.72852806274646,"(37.72852806274646, -122.47564746078615)",17094554406363
170305409,NON-CRIMINAL,TURNED IN GUN,Friday,04/14/2017,08:00,TARAVAL,NONE,100 Block of CLEARFIELD DR,-122.49132183983463,37.73135995041975,"(37.73135995041975, -122.49132183983463)",17030540973010
170854785,VEHICLE THEFT,STOLEN TRUCK,Thursday,10/19/2017,07:00,TENDERLOIN,NONE,HYDE ST / OFARRELL ST,-122.41626183683351,37.78537508463757,"(37.785375084637565, -122.41626183683353)",17085478507025
170816644,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,09/07/2017,12:00,NORTHERN,NONE,1500 Block of JACKSON ST,-122.4205834418625,37.794192633627574,"(37.794192633627574, -122.4205834418625)",17081664464070
170383104,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,04/12/2017,08:00,TARAVAL,NONE,1700 Block of GREAT HY,-122.50848467097826,37.753748878938175,"(37.753748878938175, -122.50848467097826)",17038310409320
170227552,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,03/18/2017,20:30,TARAVAL,NONE,1900 Block of 35TH AV,-122.493352831587,37.75066866514721,"(37.75066866514721, -122.493352831587)",17022755271010
170053830,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Friday,01/20/2017,11:40,TARAVAL,NONE,3200 Block of 20TH AV,-122.47564746078615,37.72852806274646,"(37.72852806274646, -122.47564746078615)",17005383006364
176106908,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/22/2017,20:00,NORTHERN,NONE,800 Block of OFARRELL ST,-122.41875125282944,37.78511600494293,"(37.78511600494293, -122.41875125282944)",17610690806244
176108904,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/29/2017,17:00,PARK,NONE,900 Block of DIVISADERO ST,-122.4383405154235,37.77828447959979,"(37.77828447959979, -122.43834051542353)",17610890406244
170201164,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,03/10/2017,20:00,BAYVIEW,NONE,100 Block of ARKANSAS ST,-122.39857172413255,37.7643667568873,"(37.7643667568873, -122.39857172413255)",17020116406244
170840154,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,10/14/2017,12:20,INGLESIDE,"ARREST, BOOKED",CORTLAND AV / NEVADA ST,-122.41137233629524,37.73983090938872,"(37.739830909388715, -122.41137233629523)",17084015462050
170509946,ASSAULT,THREATS AGAINST LIFE,Thursday,06/22/2017,22:20,NORTHERN,"ARREST, BOOKED",1200 Block of EDDY ST,-122.42824524231186,37.7820044139073,"(37.782004413907295, -122.42824524231186)",17050994619057
176284338,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,10/18/2017,15:00,RICHMOND,NONE,1000 Block of POINTLOBOS AV,-122.51364206426544,37.77846921994672,"(37.778469219946714, -122.51364206426544)",17628433806244
170777698,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Friday,09/22/2017,10:00,TARAVAL,NONE,3200 Block of 20TH AV,-122.47564746078615,37.72852806274646,"(37.72852806274646, -122.47564746078615)",17077769828161
170799551,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,09/30/2017,19:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,"(37.775420706711, -122.40340479147905)",17079955128160
170669487,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,08/17/2017,08:08,SOUTHERN,"ARREST, BOOKED",600 Block of BRANNAN ST,-122.39984104557863,37.77563278642821,"(37.77563278642821, -122.39984104557863)",17066948707020
170118810,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,02/11/2017,08:15,MISSION,NONE,2700 Block of 24TH ST,-122.40774532132484,37.7529342790976,"(37.752934279097595, -122.40774532132485)",17011881064070
170152448,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,02/22/2017,13:28,CENTRAL,NONE,1100 Block of COLUMBUS AV,-122.41706779590011,37.804987026494366,"(37.80498702649437, -122.41706779590012)",17015244806303
170608037,ASSAULT,BATTERY,Wednesday,07/26/2017,13:00,SOUTHERN,NONE,200 Block of 9TH ST,-122.41193824481176,37.77394503695339,"(37.77394503695339, -122.41193824481175)",17060803704134
170034799,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,01/13/2017,19:23,MISSION,"ARREST, BOOKED",15TH ST / VALENCIA ST,-122.42204594354759,37.766538719599474,"(37.76653871959948, -122.42204594354759)",17003479965010
176129223,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/19/2017,23:30,TARAVAL,NONE,100 Block of MERCED AV,-122.46203306614841,37.74395449806872,"(37.743954498068724, -122.46203306614842)",17612922306244
170017416,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Saturday,01/07/2017,05:30,MISSION,"ARREST, BOOKED",1600 Block of 15TH ST,-122.42128871331002,37.76653011224865,"(37.76653011224865, -122.42128871331002)",17001741605153
170068453,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,01/25/2017,10:20,NORTHERN,NONE,2400 Block of OCTAVIA ST,-122.42832189157616,37.7946466215381,"(37.7946466215381, -122.42832189157616)",17006845364020
176113696,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,04/28/2017,17:05,NORTHERN,NONE,HAYES ST / STEINER ST,-122.43283279920502,37.77562496727725,"(37.775624967277246, -122.43283279920502)",17611369606374
170898119,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/03/2017,10:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,"(37.775420706711, -122.40340479147905)",17089811906244
170992636,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,12/08/2017,08:14,MISSION,"ARREST, BOOKED",FOLSOM ST / CESAR CHAVEZ ST,-122.41367167059342,37.74825687056468,"(37.74825687056468, -122.41367167059342)",17099263668050
170426895,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,05/24/2017,18:38,RICHMOND,"ARREST, BOOKED",3300 Block of CLAY ST,-122.44799712072172,37.78890765763216,"(37.78890765763216, -122.44799712072172)",17042689528150
170443219,OTHER OFFENSES,EVADING A POLICE OFFICER RECKLESSLY,Tuesday,05/30/2017,14:46,CENTRAL,NONE,2300 Block of LEAVENWORTH ST,-122.41799204752785,37.80268583406927,"(37.80268583406927, -122.41799204752783)",17044321927175
170117408,EMBEZZLEMENT,"EMBEZZLEMENT, PETTY THEFT BY EMPLOYEE",Sunday,02/05/2017,18:00,SOUTHERN,"ARREST, BOOKED",500 Block of 9TH ST,-122.40770214971826,37.770696793086465,"(37.770696793086465, -122.40770214971826)",17011740810040
170722091,NON-CRIMINAL,LOST PROPERTY,Tuesday,08/29/2017,00:01,MISSION,NONE,17TH ST / ALBION ST,-122.42270113107644,37.76324271462917,"(37.76324271462917, -122.42270113107645)",17072209171000
170442631,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,05/25/2017,22:45,CENTRAL,NONE,900 Block of THE EMBARCADERONORTH ST,-122.40038746482044,37.80257359916507,"(37.80257359916507, -122.40038746482043)",17044263106304
171024656,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,12/17/2017,15:30,BAYVIEW,NONE,7TH ST / 16TH ST,-122.39506284986332,37.76654435620811,"(37.76654435620811, -122.39506284986331)",17102465607021
176125544,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/15/2017,08:30,NORTHERN,NONE,VANNESS AV / REDWOOD ST,-122.42033929942205,37.7805648254405,"(37.7805648254405, -122.42033929942205)",17612554406244
170584910,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Sunday,07/16/2017,08:45,PARK,NONE,900 Block of CORBETT AV,-122.44379705572365,37.75250710452811,"(37.75250710452812, -122.44379705572366)",17058491005073
170331777,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,04/22/2017,22:22,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / LOOMIS ST,-122.40430877307665,37.742521892728135,"(37.742521892728135, -122.40430877307665)",17033177765016
170830020,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Saturday,04/01/2017,00:01,TARAVAL,NONE,3700 Block of IRVING ST,-122.49803377001234,37.762694827223115,"(37.76269482722312, -122.49803377001234)",17083002009029
170860691,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/21/2017,09:00,MISSION,NONE,1900 Block of MISSION ST,-122.4198145938115,37.76584272133717,"(37.765842721337165, -122.4198145938115)",17086069106244
170890353,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,10/27/2017,17:00,SOUTHERN,NONE,0 Block of ESSEX ST,-122.39506246900177,37.785993064718134,"(37.78599306471813, -122.39506246900176)",17089035305013
170551088,NON-CRIMINAL,AIDED CASE,Friday,07/07/2017,10:48,INGLESIDE,NONE,200 Block of NIAGARA AV,-122.44523833058716,37.71849126266978,"(37.71849126266978, -122.44523833058717)",17055108851040
170752173,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,09/14/2017,16:45,MISSION,NONE,2300 Block of MISSION ST,-122.41919683860348,37.75941442532865,"(37.75941442532865, -122.41919683860348)",17075217328150
170257430,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,02/28/2017,12:00,RICHMOND,NONE,2900 Block of CALIFORNIA ST,-122.44295807957072,37.78780363480017,"(37.78780363480018, -122.44295807957072)",17025743009029
170289364,ASSAULT,THREAT OR FORCE TO RESIST EXECUTIVE OFFICER,Saturday,04/08/2017,20:25,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / MASON ST,-122.40949986110705,37.78528426843183,"(37.78528426843183, -122.40949986110704)",17028936427171
176163124,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,06/21/2017,23:00,NORTHERN,NONE,OCTAVIA ST / LOMBARD ST,-122.42947264129131,37.800676941430815,"(37.800676941430815, -122.42947264129131)",17616312428150
170246869,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Sunday,03/26/2017,00:01,NORTHERN,"ARREST, BOOKED",1800 Block of VALLEJO ST,-122.42772009186228,37.79611133247721,"(37.79611133247721, -122.42772009186227)",17024686911012
170621233,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/31/2017,00:01,MISSION,NONE,2900 Block of 19TH ST,-122.41134639026052,37.760459500262535,"(37.76045950026254, -122.41134639026052)",17062123306243
170609154,ROBBERY,"ROBBERY, ARMED WITH A GUN",Wednesday,07/26/2017,20:00,TARAVAL,"ARREST, BOOKED",1700 Block of SLOAT BL,-122.49178952594806,37.73413455858279,"(37.73413455858279, -122.49178952594806)",17060915403071
176306841,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/24/2017,21:30,SOUTHERN,NONE,MISSION ST / 8TH ST,-122.41316085096972,37.77745666118072,"(37.777456661180715, -122.41316085096972)",17630684106244
170010238,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,01/04/2017,17:44,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.40307000084677,37.785268630908725,"(37.78526863090873, -122.40307000084677)",17001023816650
176255975,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/06/2017,21:00,NORTHERN,NONE,1500 Block of LOMBARD ST,-122.42699532676598,37.80087263276917,"(37.80087263276917, -122.42699532676598)",17625597506244
170474242,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,06/09/2017,17:00,CENTRAL,NONE,1400 Block of WASHINGTON ST,-122.41714041380658,37.79384017794383,"(37.79384017794383, -122.41714041380658)",17047424206302
170120279,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,02/11/2017,16:20,BAYVIEW,"ARREST, BOOKED",400 Block of BAY SHORE BL,-122.40684425627676,37.739401252810886,"(37.73940125281089, -122.40684425627677)",17012027906361
170396533,ASSAULT,CHILD ABUSE (PHYSICAL),Sunday,05/14/2017,18:30,INGLESIDE,"ARREST, BOOKED",1900 Block of SAN JOSE AV,-122.44194203080556,37.72622729675364,"(37.726227296753635, -122.44194203080556)",17039653315015
170098745,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/01/2017,20:00,INGLESIDE,NONE,NOE ST / 29TH ST,-122.43109944367563,37.74343188187964,"(37.74343188187964, -122.43109944367563)",17009874507021
170798581,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,09/30/2017,12:55,SOUTHERN,NONE,200 Block of KING ST,-122.39311064071288,37.77731032196983,"(37.77731032196983, -122.39311064071288)",17079858164085
170518191,MISSING PERSON,FOUND PERSON,Sunday,06/25/2017,18:30,TARAVAL,NONE,2600 Block of 28TH AV,-122.48510062151249,37.73828383469711,"(37.73828383469711, -122.48510062151247)",17051819175000
171044933,ASSAULT,BATTERY,Wednesday,12/27/2017,16:37,TARAVAL,NONE,3200 Block of 20TH AV,-122.47564746078615,37.72852806274646,"(37.72852806274646, -122.47564746078615)",17104493304134
170146106,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,02/19/2017,18:00,NORTHERN,NONE,300 Block of FELL ST,-122.42355991560957,37.775795803337004,"(37.775795803337, -122.42355991560957)",17014610605013
170841544,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,10/11/2017,12:00,PARK,"ARREST, BOOKED",1200 Block of FULTON ST,-122.43736909638727,37.77701418874366,"(37.77701418874366, -122.43736909638729)",17084154405043
176093399,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,04/07/2017,14:00,NORTHERN,NONE,1600 Block of GEARY BL,-122.42962925889051,37.784896668192395,"(37.78489666819241, -122.42962925889051)",17609339928150
